190	Well, you owe the president an apology, because as you know very well, your campaign, Sidney Blumenthal  he's another real winner that you have  and he's the one that got this started, along with your campaign manager, and they were on television just two weeks ago, she was, saying exactly that.	4310	Hillary Clinton and her campaign of 2008 startedthe birther controversy.	CONTEXT_DEPENDENT
208	There has never been anything like this, where emails  and you get a subpoena, you get a subpoena, and after getting the subpoena, you delete 33,000 emails, and then you acid wash them or bleach them, as you would say, very expensive process.	4171	You (Hillary Clinton) get a subpoena, and after getting the subpoena you delete 33,000 emails.	CLEAN
346	Right now, we are at 90 percent health insurance coverage.	4172	Right now we are at 90 percent health insurance covered. That's the highest we've ever been in our country.	CLEAN
347	That's the highest we've ever been in our country.	4172	Right now we are at 90 percent health insurance covered. That's the highest we've ever been in our country.	CLEAN
370	She wants to go to a singlepayer plan, which would be a disaster, somewhat similar to Canada.	4170	Says Hillary Clinton "wants to go to a singlepayer plan" for health care	CLEAN
437	And we have to be sure that Muslims come in and report when they see something going on.	5500	Neighbors of the San Bernardino shooters "knew that they were talking about trying to take our country and attack it."	CLEAN_HARD
439	As an example, in San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people.	5500	Neighbors of the San Bernardino shooters "knew that they were talking about trying to take our country and attack it."	NOT_SURE
500	And Hillary Clinton wants to allow a 550 percent increase over Obama.	4372	Says Hillary Clinton "wants to increase Syrian refugees to this country by 550 percent."	CLEAN
501	People are coming into our country like we have no idea who they are, where they are from, what their feelings about our country is, and she wants 550 percent more.	4844	There is "no system to vet" refugees from the Middle East.	CLEAN_HARD
525	And indeed, you can look at the propaganda on a lot of the terrorists sites, and what Donald Trump says about Muslims is used to recruit fighters, because they want to create a war between us.	4167	You can look at the propaganda on a lot of the terrorists' sites and what Donald Trump saysabout Muslims is used to recruit fighters.	CLEAN
534	I was against  I was against the war in Iraq.	4260	I did not support the war in Iraq  The record shows that Im right.	CLEAN
554	We're also letting drugs pour through our southern border at a record clip.	4336	Heroin comes in the United States "from the southern border."	CLEAN_HARD
605	But as far as other elements of what she was saying, I don't know Putin.	4553	On whether hes had a relationship with Vladimir Putin.	CLEAN_HARD
607	But I don't know Putin.	4553	On whether hes had a relationship with Vladimir Putin.	CLEAN_HARD
675	And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.	4628	America is one of the highesttaxed nations in the world.	CLEAN
772	Eight million kids every year have health insurance, because when I was first lady I worked with Democrats and Republicans to create the Children's Health Insurance Program.	5397	Says Hillary Clinton won"health care for 8 million children."	CLEAN_HARD
776	When I was secretary of state, I went around the world advocating for our country, but also advocating for women's rights, to make sure that women had a decent chance to have a better life and negotiated a treaty with Russia to lower nuclear weapons.	4285	Says New START, passed while Clinton was secretary of state, is a "treaty cutting Russias nuclear arms."	CLEAN
834	But our nuclear program has fallen way behind, and they've gone wild with their nuclear program.	6297	Even our nuclear arsenal doesn't work. It came out recently they have equipment that is 30 years old. They don't know if it worked.	CONTEXT_DEPENDENT
838	We are old.	6297	Even our nuclear arsenal doesn't work. It came out recently they have equipment that is 30 years old. They don't know if it worked.	CONTEXT_DEPENDENT
839	We're tired.	6297	Even our nuclear arsenal doesn't work. It came out recently they have equipment that is 30 years old. They don't know if it worked.	CONTEXT_DEPENDENT
840	We're exhausted in terms of nuclear.	6297	Even our nuclear arsenal doesn't work. It came out recently they have equipment that is 30 years old. They don't know if it worked.	CONTEXT_DEPENDENT
821	First of all, she was there as secretary of state with the socalled line in the sand, which...	4163	I was gone when there was a red line against Syria.	CONTEXT_DEPENDENT
851	And, by the way, ISIS has a good chunk of their oil.	5038	ISIS is making millions of dollars a week selling Libyan oil.	CLEAN_HARD
858	Well, what Russia did with Assad and, by the way, with Iran, who you made very powerful with the dumbest deal perhaps I've ever seen in the history of dealmaking, the Iran deal, with the $150 billion, with the $1.7 billion in cash, which is enough to fill up this room.	5254	Under the Iran nuclear deal, "we give them $150 billion, we get nothing."	CLEAN
981	And now she wants to sign TPP, even though she says now she's for it.	5861	Says as secretary of state she was reserving judgment about the TransPacific Partnership and "hoped it would be the gold standard."	CLEAN
982	She called it the gold standard.	5861	Says as secretary of state she was reserving judgment about the TransPacific Partnership and "hoped it would be the gold standard."	CONTEXT_DEPENDENT
1035	And there's a lot of fear  in fact, teachers and parents are calling it the Trump effect.	4412	Parents and teachers are already worrying about what they call the Trump Effect. They report that bullying and harassment are on the rise in our schools, especially targeting students of color, Muslimsand immigrants.	PART_OF
1036	Bullying is up.	4412	Parents and teachers are already worrying about what they call the Trump Effect. They report that bullying and harassment are on the rise in our schools, especially targeting students of color, Muslimsand immigrants.	PART_OF
1069	We have an increase in murder within our cities, the biggest in 45 years.	4165	We have an increase in murder within our cities, the biggest in 45 years.	CLEAN
1081	No, there wasn't check out a sex tape.	4168	Says a tweet he sent out "wasnt saying, check out a sex tape. It was just take a look at" the background of Alicia Machado.	CLEAN
1168	Also, the Second Amendment, which is totally under siege by people like Hillary Clinton.	4975	SaysHillary Clinton "wants to abolish the Second Amendment."	CLEAN
